field_1,fid,SciName,decimallon,decimallat,issues,countryCod,occurrence,coordinate,institutio,references,basisOfRec,year,month,day,eventDate,geodeticDa
"399","103",Geranium lucidum,-122.729460000000003,45.838692999999999,cdround,USA,PRESENT,"128",iNaturalist,https://www.inaturalist.org/observations/42788948,HUMAN_OBSERVATION,"2020","4","21",2020-04-21,WGS84
"400","104",Geranium lucidum,-122.755774000000002,45.602350000000001,cdround,USA,PRESENT,"148",iNaturalist,https://www.inaturalist.org/observations/42421908,HUMAN_OBSERVATION,"2020","4","17",2020-04-17,WGS84
"403","107",Geranium lucidum,-123.364643000000001,45.000061000000002,cdround,USA,PRESENT,"61",iNaturalist,https://www.inaturalist.org/observations/42960378,HUMAN_OBSERVATION,"2020","4","21",2020-04-21,WGS84
"404","108",Geranium lucidum,-122.584603999999999,45.429262000000001,cdround,USA,PRESENT,"520",iNaturalist,https://www.inaturalist.org/observations/42348549,HUMAN_OBSERVATION,"2020","4","14",2020-04-14,WGS84
"407","111",Geranium lucidum,-122.871116999999998,45.452323000000000,cdround,USA,PRESENT,"196",iNaturalist,https://www.inaturalist.org/observations/42812927,HUMAN_OBSERVATION,"2020","4","20",2020-04-20,WGS84
"408","113",Geranium lucidum,-122.594330999999997,45.147564000000003,cdround,USA,PRESENT,"11",iNaturalist,https://www.inaturalist.org/observations/42924752,HUMAN_OBSERVATION,"2020","4","20",2020-04-20,WGS84
"409","114",Geranium lucidum,-122.764221000000006,45.363852000000001,cdround,USA,PRESENT,"26",iNaturalist,https://www.inaturalist.org/observations/42359810,HUMAN_OBSERVATION,"2020","4","16",2020-04-16,WGS84
"411","117",Geranium lucidum,-122.301118000000002,45.500281999999999,cdround,USA,PRESENT,"672",iNaturalist,https://www.inaturalist.org/observations/42503890,HUMAN_OBSERVATION,"2020","4","18",2020-04-18,WGS84
"422","131",Geranium lucidum,-123.309201999999999,44.127768000000003,cdround,USA,PRESENT,"17",iNaturalist,https://www.inaturalist.org/observations/43457274,HUMAN_OBSERVATION,"2020","4","25",2020-04-25,WGS84
"425","134",Geranium lucidum,-123.160071000000002,44.034573000000002,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/43214421,HUMAN_OBSERVATION,"2020","4","24",2020-04-24,WGS84
"433","143",Geranium lucidum,-123.013192000000004,44.027383000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/43760331,HUMAN_OBSERVATION,"2020","4","26",2020-04-26,WGS84
"441","154",Geranium lucidum,-122.980542999999997,44.002541999999998,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/43475549,HUMAN_OBSERVATION,"2020","4","25",2020-04-25,WGS84
"447","161",Geranium lucidum,-122.333298999999997,45.304340000000003,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/43459764,HUMAN_OBSERVATION,"2020","4","25",2020-04-25,WGS84
"448","164",Geranium lucidum,-123.077280000000002,44.007142999999999,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/44051582,HUMAN_OBSERVATION,"2020","4","27",2020-04-27,WGS84
"461","180",Geranium lucidum,-123.322630000000004,44.407921999999999,cdround,USA,PRESENT,"50",iNaturalist,https://www.inaturalist.org/observations/44952997,HUMAN_OBSERVATION,"2020","4","26",2020-04-26,WGS84
"462","182",Geranium lucidum,-123.093269000000006,43.803317000000000,cdround,USA,PRESENT,"122",iNaturalist,https://www.inaturalist.org/observations/43834040,HUMAN_OBSERVATION,"2020","4","26",2020-04-26,WGS84
"463","183",Geranium lucidum,-123.531775999999994,44.570352999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/44422189,HUMAN_OBSERVATION,"2020","4","30",2020-04-30,WGS84
"468","188",Geranium lucidum,-122.497287000000000,45.539361000000000,cdround,USA,PRESENT,"22",iNaturalist,https://www.inaturalist.org/observations/44175791,HUMAN_OBSERVATION,"2020","4","28",2020-04-28,WGS84
"469","189",Geranium lucidum,-123.272812000000002,44.564030000000002,cdround,USA,PRESENT,"26",iNaturalist,https://www.inaturalist.org/observations/45436443,HUMAN_OBSERVATION,"2020","4","15",2020-04-15,WGS84
"474","197",Geranium lucidum,-122.590947999999997,45.513609000000002,cdround,USA,PRESENT,"30",iNaturalist,https://www.inaturalist.org/observations/43653204,HUMAN_OBSERVATION,"2020","4","26",2020-04-26,WGS84
"475","198",Geranium lucidum,-123.325939000000005,44.420183999999999,cdround,USA,PRESENT,"526",iNaturalist,https://www.inaturalist.org/observations/42355229,HUMAN_OBSERVATION,"2020","4","16",2020-04-16,WGS84
"476","199",Geranium lucidum,-122.815207999999998,45.390925000000003,cdround,USA,PRESENT,"32",iNaturalist,https://www.inaturalist.org/observations/43484714,HUMAN_OBSERVATION,"2020","4","25",2020-04-25,WGS84
"477","201",Geranium lucidum,-122.473117999999999,45.389958999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/41408691,HUMAN_OBSERVATION,"2020","4","4",2020-04-04,WGS84
"478","202",Geranium lucidum,-123.084832000000006,44.005355000000002,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/44308859,HUMAN_OBSERVATION,"2020","4","28",2020-04-28,WGS84
"481","206",Geranium lucidum,-123.232906000000000,44.068226000000003,cdround,USA,PRESENT,"80",iNaturalist,https://www.inaturalist.org/observations/57199201,HUMAN_OBSERVATION,"2020","4","24",2020-04-24,WGS84
"482","207",Geranium lucidum,-122.506602000000001,45.641612000000002,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/41576739,HUMAN_OBSERVATION,"2020","4","6",2020-04-06,WGS84
"483","208",Geranium lucidum,-122.946155000000005,44.001930999999999,cdround,USA,PRESENT,"164",iNaturalist,https://www.inaturalist.org/observations/69041143,HUMAN_OBSERVATION,"2020","4","2",2020-04-02,WGS84
"492","222",Geranium lucidum,-123.245266000000001,45.614029000000002,cdround,USA,PRESENT,"26",iNaturalist,https://www.inaturalist.org/observations/52910708,HUMAN_OBSERVATION,"2020","4","11",2020-04-11,WGS84
"501","232",Geranium lucidum,-123.109735000000001,44.050671000000001,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/44808174,HUMAN_OBSERVATION,"2020","5","3",2020-05-03,WGS84
"502","234",Geranium lucidum,-122.416735000000003,45.381312000000001,cdround,USA,PRESENT,"109",iNaturalist,https://www.inaturalist.org/observations/44879563,HUMAN_OBSERVATION,"2020","5","3",2020-05-03,WGS84
"503","235",Geranium lucidum,-122.651150999999999,45.352361000000002,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/45028249,HUMAN_OBSERVATION,"2020","5","5",2020-05-05,WGS84
"505","239",Geranium lucidum,-123.047255000000007,44.906382999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/45302554,HUMAN_OBSERVATION,"2020","5","8",2020-05-08,WGS84
"508","242",Geranium lucidum,-123.020004999999998,44.035868999999998,cdround,USA,PRESENT,"83",iNaturalist,https://www.inaturalist.org/observations/46158916,HUMAN_OBSERVATION,"2020","5","16",2020-05-16,WGS84
"509","243",Geranium lucidum,-122.876733999999999,44.358448000000003,cdround,USA,PRESENT,"50",iNaturalist,https://www.inaturalist.org/observations/45524387,HUMAN_OBSERVATION,"2020","5","10",2020-05-10,WGS84
"519","258",Geranium lucidum,-123.046493999999996,44.047611000000003,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/45947090,HUMAN_OBSERVATION,"2020","5","14",2020-05-14,WGS84
"520","259",Geranium lucidum,-123.053663999999998,44.735717999999999,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/45982654,HUMAN_OBSERVATION,"2020","5","15",2020-05-15,WGS84
"525","264",Geranium lucidum,-123.089088000000004,45.281146000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/46148632,HUMAN_OBSERVATION,"2020","5","16",2020-05-16,WGS84
"526","265",Geranium lucidum,-123.350937000000002,44.575080000000000,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/45521772,HUMAN_OBSERVATION,"2020","5","10",2020-05-10,WGS84
"530","270",Geranium lucidum,-122.761792000000000,45.369217999999996,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/45376700,HUMAN_OBSERVATION,"2020","5","9",2020-05-09,WGS84
"536","277",Geranium lucidum,-123.091217000000000,44.062119000000003,cdround,USA,PRESENT,"16",iNaturalist,https://www.inaturalist.org/observations/46903966,HUMAN_OBSERVATION,"2020","5","22",2020-05-22,WGS84
"537","279",Geranium lucidum,-123.289197000000001,44.577930000000002,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/47485391,HUMAN_OBSERVATION,"2020","5","17",2020-05-17,WGS84
"540","282",Geranium lucidum,-123.092759000000001,44.022860000000001,cdround,USA,PRESENT,"25",iNaturalist,https://www.inaturalist.org/observations/47984833,HUMAN_OBSERVATION,"2020","5","31",2020-05-31,WGS84
"542","284",Geranium lucidum,-123.077006999999995,44.041493000000003,cdround,USA,PRESENT,"50",iNaturalist,https://www.inaturalist.org/observations/47365607,HUMAN_OBSERVATION,"2020","5","18",2020-05-18,WGS84
"543","286",Geranium lucidum,-123.233069999999998,44.668553000000003,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/48596225,HUMAN_OBSERVATION,"2020","5","19",2020-05-19,WGS84
"544","287",Geranium lucidum,-123.078693000000001,44.058526000000001,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/47217340,HUMAN_OBSERVATION,"2020","5","24",2020-05-24,WGS84
"555","304",Geranium lucidum,-122.948633999999998,45.574126999999997,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/47871906,HUMAN_OBSERVATION,"2020","5","29",2020-05-29,WGS84
"556","305",Geranium lucidum,-122.683684999999997,45.572665999999998,cdround,USA,PRESENT,"13",iNaturalist,https://www.inaturalist.org/observations/47740235,HUMAN_OBSERVATION,"2020","5","29",2020-05-29,WGS84
"557","306",Geranium lucidum,-123.080072000000001,44.937769000000003,cdround,USA,PRESENT,"6",iNaturalist,https://www.inaturalist.org/observations/47059369,HUMAN_OBSERVATION,"2020","5","23",2020-05-23,WGS84
"559","308",Geranium lucidum,-122.545479999999998,45.606431999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/46033978,HUMAN_OBSERVATION,"2020","5","15",2020-05-15,WGS84
"560","309",Geranium lucidum,-123.133392000000001,44.029716999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/46239572,HUMAN_OBSERVATION,"2020","5","17",2020-05-17,WGS84
"561","310",Geranium lucidum,-123.095641999999998,43.983251000000003,cdround,USA,PRESENT,"129",iNaturalist,https://www.inaturalist.org/observations/48132935,HUMAN_OBSERVATION,"2020","5","31",2020-05-31,WGS84
"562","311",Geranium lucidum,-123.029751000000005,44.005198000000000,cdround,USA,PRESENT,"268",iNaturalist,https://www.inaturalist.org/observations/44817584,HUMAN_OBSERVATION,"2020","5","3",2020-05-03,WGS84
"579","330",Geranium lucidum,-122.768861000000001,45.424909999999997,cdround,USA,PRESENT,"18",iNaturalist,https://www.inaturalist.org/observations/48833768,HUMAN_OBSERVATION,"2020","6","7",2020-06-07,WGS84
"582","333",Geranium lucidum,-123.076443999999995,43.997044000000002,cdround,USA,PRESENT,"31",iNaturalist,https://www.inaturalist.org/observations/48853221,HUMAN_OBSERVATION,"2020","6","7",2020-06-07,WGS84
"593","349",Geranium lucidum,-122.976927000000003,45.361935000000003,cdround,USA,PRESENT,"17",iNaturalist,https://www.inaturalist.org/observations/50124696,HUMAN_OBSERVATION,"2020","6","18",2020-06-18,WGS84
"594","350",Geranium lucidum,-122.876959999999997,45.444719999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/51298348,HUMAN_OBSERVATION,"2020","6","28",2020-06-28,WGS84
"595","351",Geranium lucidum,-122.892425000000003,44.004336000000002,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/49625462,HUMAN_OBSERVATION,"2020","6","14",2020-06-14,WGS84
"596","352",Geranium lucidum,-122.400124000000005,47.213481999999999,cdround,USA,PRESENT,"6",iNaturalist,https://www.inaturalist.org/observations/48371753,HUMAN_OBSERVATION,"2020","6","3",2020-06-03,WGS84
"604","361",Geranium lucidum,-122.699507999999994,45.391109999999998,cdround,USA,PRESENT,"16",iNaturalist,https://www.inaturalist.org/observations/52182688,HUMAN_OBSERVATION,"2020","7","6",2020-07-06,WGS84
"605","362",Geranium lucidum,-122.183306000000002,47.596187999999998,cdround,USA,PRESENT,"404",iNaturalist,https://www.inaturalist.org/observations/52105704,HUMAN_OBSERVATION,"2020","7","5",2020-07-05,WGS84
"608","365",Geranium lucidum,-122.351035999999993,45.297420000000002,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/52875297,HUMAN_OBSERVATION,"2020","7","12",2020-07-12,WGS84
"609","367",Geranium lucidum,-122.623345999999998,45.363999999999997,cdround,USA,PRESENT,"101",iNaturalist,https://www.inaturalist.org/observations/53511123,HUMAN_OBSERVATION,"2020","7","10",2020-07-10,WGS84
"611","370",Geranium lucidum,-122.661316999999997,44.886142000000000,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/69442797,HUMAN_OBSERVATION,"2020","7","17",2020-07-17,WGS84
"614","374",Geranium lucidum,-122.571504000000004,45.537951000000000,cdround,USA,PRESENT,"119",iNaturalist,https://www.inaturalist.org/observations/56716645,HUMAN_OBSERVATION,"2020","8","16",2020-08-16,WGS84
"623","384",Geranium lucidum,-123.311869000000002,44.641283000000001,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/68477349,HUMAN_OBSERVATION,"2020","9","22",2020-09-22,WGS84
"634","401",Geranium lucidum,-122.629137000000000,45.343333000000001,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/64066131,HUMAN_OBSERVATION,"2020","10","25",2020-10-25,WGS84
"635","402",Geranium lucidum,-123.224155999999994,44.927100000000003,cdround,USA,PRESENT,"165",iNaturalist,https://www.inaturalist.org/observations/63530952,HUMAN_OBSERVATION,"2020","10","24",2020-10-24,WGS84
"638","407",Geranium lucidum,-123.264250000000004,44.601000999999997,cdround,USA,PRESENT,"25",iNaturalist,https://www.inaturalist.org/observations/62979108,HUMAN_OBSERVATION,"2020","10","18",2020-10-18,WGS84
"639","409",Geranium lucidum,-123.270155000000003,44.543103000000002,cdround,USA,PRESENT,"12",iNaturalist,https://www.inaturalist.org/observations/64504889,HUMAN_OBSERVATION,"2020","11","8",2020-11-08,WGS84
"643","414",Geranium lucidum,-123.489374999999995,44.324083999999999,cdround,USA,PRESENT,"380",iNaturalist,https://www.inaturalist.org/observations/65378398,HUMAN_OBSERVATION,"2020","11","20",2020-11-20,WGS84
"644","415",Geranium lucidum,-123.236992999999998,44.606053000000003,cdround,USA,PRESENT,"158",iNaturalist,https://www.inaturalist.org/observations/64775698,HUMAN_OBSERVATION,"2020","11","11",2020-11-11,WGS84
"645","417",Geranium lucidum,-122.654830000000004,44.879497000000001,cdround,USA,PRESENT,"100",iNaturalist,https://www.inaturalist.org/observations/65493027,HUMAN_OBSERVATION,"2020","11","21",2020-11-21,WGS84
"646","419",Geranium lucidum,-123.339431000000005,44.542973000000003,cdround,USA,PRESENT,"237",iNaturalist,https://www.inaturalist.org/observations/65493434,HUMAN_OBSERVATION,"2020","11","22",2020-11-22,WGS84
"647","420",Geranium lucidum,-123.258429000000007,44.577297000000002,cdround,USA,PRESENT,"279",iNaturalist,https://www.inaturalist.org/observations/64281648,HUMAN_OBSERVATION,"2020","11","4",2020-11-04,WGS84
"649","424",Geranium lucidum,-122.868071999999998,45.449742000000001,cdround,USA,PRESENT,"55",iNaturalist,https://www.inaturalist.org/observations/66075347,HUMAN_OBSERVATION,"2020","12","3",2020-12-03,WGS84
"650","425",Geranium lucidum,-122.609904000000000,45.555239999999998,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/66585917,HUMAN_OBSERVATION,"2020","12","14",2020-12-14,WGS84
"651","427",Geranium lucidum,-123.372152000000000,44.535262000000003,cdround,USA,PRESENT,"250",iNaturalist,https://www.inaturalist.org/observations/66810207,HUMAN_OBSERVATION,"2020","12","1",2020-12-01,WGS84
"652","428",Geranium lucidum,-122.858677000000000,44.832239000000001,cdround,USA,PRESENT,"70",iNaturalist,https://www.inaturalist.org/observations/66753498,HUMAN_OBSERVATION,"2020","12","17",2020-12-17,WGS84
"653","431",Geranium lucidum,-123.235955000000004,45.248694999999998,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/67159949,HUMAN_OBSERVATION,"2020","12","27",2020-12-27,WGS84
"654","432",Geranium lucidum,-123.223057999999995,44.731279000000001,cdround,USA,PRESENT,"169",iNaturalist,https://www.inaturalist.org/observations/66314483,HUMAN_OBSERVATION,"2020","12","8",2020-12-08,WGS84
"656","435",Geranium lucidum,-122.777619999999999,45.399577999999998,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/67374288,HUMAN_OBSERVATION,"2020","12","31",2020-12-31,WGS84
"659","440",Geranium lucidum,-122.648571000000004,45.437291999999999,cdround,USA,PRESENT,"20",iNaturalist,https://www.inaturalist.org/observations/23662951,HUMAN_OBSERVATION,"2019","1","1",2019-01-01,WGS84
"660","442",Geranium lucidum,-122.975425000000001,44.003155999999997,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/20021421,HUMAN_OBSERVATION,"2019","2","1",2019-02-01,WGS84
"664","448",Geranium lucidum,-123.052063000000004,44.738452000000002,cdround,USA,PRESENT,"195",iNaturalist,https://www.inaturalist.org/observations/21362441,HUMAN_OBSERVATION,"2019","3","17",2019-03-17,WGS84
"665","449",Geranium lucidum,-122.989844000000005,44.910601000000000,cdround,USA,PRESENT,"228",iNaturalist,https://www.inaturalist.org/observations/21362761,HUMAN_OBSERVATION,"2019","3","17",2019-03-17,WGS84
"666","450",Geranium lucidum,-122.650863000000001,45.482838000000001,cdround,USA,PRESENT,"32",iNaturalist,https://www.inaturalist.org/observations/21652483,HUMAN_OBSERVATION,"2019","3","26",2019-03-26,WGS84
"667","451",Geranium lucidum,-122.762597000000000,45.626162000000001,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/21713603,HUMAN_OBSERVATION,"2019","3","28",2019-03-28,WGS84
"670","456",Geranium lucidum,-123.151032999999998,45.021073999999999,cdround,USA,PRESENT,"50",iNaturalist,https://www.inaturalist.org/observations/21398479,HUMAN_OBSERVATION,"2019","3","19",2019-03-19,WGS84
"673","460",Geranium lucidum,-122.602299000000002,45.525900999999998,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/21960513,HUMAN_OBSERVATION,"2019","4","3",2019-04-03,WGS84
"676","463",Geranium lucidum,-122.614232999999999,45.519618999999999,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/22234600,HUMAN_OBSERVATION,"2019","4","8",2019-04-08,WGS84
"677","465",Geranium lucidum,-122.671880000000002,45.501263999999999,cdround,USA,PRESENT,"48",iNaturalist,https://www.inaturalist.org/observations/22389883,HUMAN_OBSERVATION,"2019","4","12",2019-04-12,WGS84
"686","476",Geranium lucidum,-122.608343000000005,45.548194000000002,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/22772038,HUMAN_OBSERVATION,"2019","4","20",2019-04-20,WGS84
"688","479",Geranium lucidum,-123.064670000000007,44.034517000000001,cdround,USA,PRESENT,"22",iNaturalist,https://www.inaturalist.org/observations/22929397,HUMAN_OBSERVATION,"2019","4","22",2019-04-22,WGS84
"690","481",Geranium lucidum,-123.292305999999996,44.637233000000002,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/23040088,HUMAN_OBSERVATION,"2019","4","24",2019-04-24,WGS84
"691","482",Geranium lucidum,-122.588334000000003,45.395904999999999,cdround,USA,PRESENT,"24",iNaturalist,https://www.inaturalist.org/observations/23085520,HUMAN_OBSERVATION,"2019","4","25",2019-04-25,WGS84
"692","485",Geranium lucidum,-123.007992000000002,44.020277999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/23668639,HUMAN_OBSERVATION,"2019","4","28",2019-04-28,WGS84
"693","487",Geranium lucidum,-122.963695000000001,44.021563999999998,cdround,USA,PRESENT,"17",iNaturalist,https://www.inaturalist.org/observations/23706078,HUMAN_OBSERVATION,"2019","4","28",2019-04-28,WGS84
"694","488",Geranium lucidum,-123.063612000000006,44.021594000000000,cdround,USA,PRESENT,"13",iNaturalist,https://www.inaturalist.org/observations/24180762,HUMAN_OBSERVATION,"2019","4","29",2019-04-29,WGS84
"700","497",Geranium lucidum,-121.695267000000001,45.687513000000003,cdround,USA,PRESENT,"8",iNaturalist,https://www.inaturalist.org/observations/24771883,HUMAN_OBSERVATION,"2019","4","27",2019-04-27,WGS84
"701","502",Geranium lucidum,-123.033137999999994,44.928057000000003,cdround,USA,PRESENT,"65",iNaturalist,https://www.inaturalist.org/observations/24218853,HUMAN_OBSERVATION,"2019","4","30",2019-04-30,WGS84
"702","503",Geranium lucidum,-122.956982999999994,44.317664999999998,cdround,USA,PRESENT,"233",iNaturalist,https://www.inaturalist.org/observations/26239446,HUMAN_OBSERVATION,"2019","4","18",2019-04-18,WGS84
"703","504",Geranium lucidum,-123.276685999999998,44.555132999999998,cdround,USA,PRESENT,"32",iNaturalist,https://www.inaturalist.org/observations/26359291,HUMAN_OBSERVATION,"2019","4","24",2019-04-24,WGS84
"704","505",Geranium lucidum,-123.133775000000000,44.669057000000002,cdround,USA,PRESENT,"170",iNaturalist,https://www.inaturalist.org/observations/22691944,HUMAN_OBSERVATION,"2019","4","18",2019-04-18,WGS84
"705","506",Geranium lucidum,-122.341954000000001,47.729776000000001,cdround,USA,PRESENT,"24",iNaturalist,https://www.inaturalist.org/observations/22854347,HUMAN_OBSERVATION,"2019","4","21",2019-04-21,WGS84
"710","515",Geranium lucidum,-122.617600999999993,43.963147999999997,cdround,USA,PRESENT,"28",iNaturalist,https://www.inaturalist.org/observations/38365965,HUMAN_OBSERVATION,"2019","4","13",2019-04-13,WGS84
"711","516",Geranium lucidum,-122.854485999999994,45.569726000000003,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/22715710,HUMAN_OBSERVATION,"2019","4","19",2019-04-19,WGS84
"718","537",Geranium lucidum,-123.010615000000001,44.013063000000002,cdround,USA,PRESENT,"4",iNaturalist,https://www.inaturalist.org/observations/23645771,HUMAN_OBSERVATION,"2019","4","28",2019-04-28,WGS84
"724","543",Geranium lucidum,-123.426310999999998,45.034925999999999,cdround,USA,PRESENT,"42",iNaturalist,https://www.inaturalist.org/observations/24554393,HUMAN_OBSERVATION,"2019","5","4",2019-05-04,WGS84
"726","547",Geranium lucidum,-123.032289000000006,43.989683999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/24848676,HUMAN_OBSERVATION,"2019","5","9",2019-05-09,WGS84
"735","556",Geranium lucidum,-122.664159999999995,45.554537000000003,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/24935967,HUMAN_OBSERVATION,"2019","5","11",2019-05-11,WGS84
"738","560",Geranium lucidum,-123.234154000000004,44.656488000000003,cdround,USA,PRESENT,"6",iNaturalist,https://www.inaturalist.org/observations/25407324,HUMAN_OBSERVATION,"2019","5","19",2019-05-19,WGS84
"739","561",Geranium lucidum,-122.851562000000001,45.643805000000000,cdround,USA,PRESENT,"716",iNaturalist,https://www.inaturalist.org/observations/25426384,HUMAN_OBSERVATION,"2019","5","19",2019-05-19,WGS84
"741","565",Geranium lucidum,-122.821762000000007,44.492880000000000,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/25589474,HUMAN_OBSERVATION,"2019","5","22",2019-05-22,WGS84
"743","567",Geranium lucidum,-123.241299999999995,45.478099999999998,NA,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/24874871,HUMAN_OBSERVATION,"2019","5","9",2019-05-09,WGS84
"744","568",Geranium lucidum,-122.850615000000005,44.082608000000000,cdround,USA,PRESENT,"20",iNaturalist,https://www.inaturalist.org/observations/25700085,HUMAN_OBSERVATION,"2019","5","24",2019-05-24,WGS84
"745","569",Geranium lucidum,-122.619095000000002,44.425727999999999,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/25821798,HUMAN_OBSERVATION,"2019","5","25",2019-05-25,WGS84
"746","570",Geranium lucidum,-123.203500000000005,44.689104999999998,NA,USA,PRESENT,"8",iNaturalist,https://www.inaturalist.org/observations/25842047,HUMAN_OBSERVATION,"2019","5","26",2019-05-26,WGS84
"747","571",Geranium lucidum,-123.067801000000003,44.052064999999999,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/25952501,HUMAN_OBSERVATION,"2019","5","28",2019-05-28,WGS84
"749","573",Geranium lucidum,-122.424553000000003,44.548828000000000,cdround,USA,PRESENT,"64",iNaturalist,https://www.inaturalist.org/observations/26016911,HUMAN_OBSERVATION,"2019","5","18",2019-05-18,WGS84
"750","574",Geranium lucidum,-123.280495000000002,44.642533000000000,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/26370134,HUMAN_OBSERVATION,"2019","5","19",2019-05-19,WGS84
"770","603",Geranium lucidum,-122.853722000000005,45.295068999999998,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/25826957,HUMAN_OBSERVATION,"2019","5","26",2019-05-26,WGS84
"778","615",Geranium lucidum,-122.665833000000006,45.457262999999998,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/24963845,HUMAN_OBSERVATION,"2019","5","5",2019-05-05,WGS84
"780","618",Geranium lucidum,-121.564576000000002,46.736871999999998,cdround,USA,PRESENT,"183",iNaturalist,https://www.inaturalist.org/observations/75285731,HUMAN_OBSERVATION,"2019","5","23",2019-05-23,WGS84
"783","624",Geranium lucidum,-122.655812999999995,45.471007999999998,cdround,USA,PRESENT,"9",iNaturalist,https://www.inaturalist.org/observations/26458785,HUMAN_OBSERVATION,"2019","6","5",2019-06-05,WGS84
"786","629",Geranium lucidum,-122.496505999999997,45.489215999999999,cdround,USA,PRESENT,"15",iNaturalist,https://www.inaturalist.org/observations/26886009,HUMAN_OBSERVATION,"2019","6","1",2019-06-01,WGS84
"787","630",Geranium lucidum,-122.671730999999994,45.509109000000002,cdround,USA,PRESENT,"357",iNaturalist,https://www.inaturalist.org/observations/26284890,HUMAN_OBSERVATION,"2019","6","2",2019-06-02,WGS84
"788","631",Geranium lucidum,-122.849988999999994,45.665692999999997,cdround,USA,PRESENT,"5",iNaturalist,https://www.inaturalist.org/observations/26363541,HUMAN_OBSERVATION,"2019","6","3",2019-06-03,WGS84
"789","633",Geranium lucidum,-123.333736999999999,45.157964000000000,cdround,USA,PRESENT,"10",iNaturalist,https://www.inaturalist.org/observations/26445715,HUMAN_OBSERVATION,"2019","6","4",2019-06-04,WGS84
"790","634",Geranium lucidum,-122.684820999999999,45.565510000000003,cdround,USA,PRESENT,"30",iNaturalist,https://www.inaturalist.org/observations/26477499,HUMAN_OBSERVATION,"2019","6","5",2019-06-05,WGS84
"792","637",Geranium lucidum,-122.933079000000006,45.297753999999998,cdround,USA,PRESENT,"189",iNaturalist,https://www.inaturalist.org/observations/27089859,HUMAN_OBSERVATION,"2019","6","6",2019-06-06,WGS84
