SciName,eventDate,year,fid,decimallon,decimallat,issues,countryCod,occurrence,coordinate,institutio,references,basisOfRec,month,day,geodeticDa,datasetNam,catalogNum,layer,path
Geranium lucidum,2011-05-20,2011,2161,-9.522723,52.012201,"cdround,colmano,inmano",IRL,PRESENT,1000,NBDC,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,TRAIN00500000C87,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-20,2011,2162,-8.96054,52.926225,"cdround,colmano,inmano",IRL,PRESENT,100,NBDC,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,SR000459000060GE,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-07,2011,2163,-0.32,38.87,"gass84,colmano,inmano",ESP,PRESENT,707,BDBCV,NA,HUMAN_OBSERVATION,5,7,WGS84,NA,1238573,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-07,2011,2165,45.375999,41.438499,"cdround,gass84,colmano,inmano",GEO,PRESENT,25,naturgucker,NA,HUMAN_OBSERVATION,5,7,WGS84,NA,2134739073,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-12,2011,2166,44.540001,41.606602,"cdround,gass84,colmano,inmano",GEO,PRESENT,25,naturgucker,NA,HUMAN_OBSERVATION,5,12,WGS84,NA,1122193591,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-05,2011,2167,-3.49,41.11,"gass84,osiic,colmafu,inmafu",ESP,PRESENT,707,MAF,NA,PRESERVED_SPECIMEN,5,5,WGS84,NA,174028-1,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-03,2011,2169,-4.53012,56.045384,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,3,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-24,2011,2171,-4.419176,57.593321,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-10,2011,2172,-4.118609,57.899495,cdround,GBR,PRESENT,500,BSBI,NA,HUMAN_OBSERVATION,5,10,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-04,2011,2173,-5.50466,56.165382,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,4,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-26,2011,2174,-3.273666,55.651862,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,26,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-22,2011,2175,-3.499074,56.416925,fpwktinv,GBR,PRESENT,7.1,BSBI,NA,HUMAN_OBSERVATION,5,22,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-08,2011,2176,-4.133951,57.580492,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,8,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-19,2011,2177,-4.281708,55.767574,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,19,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-27,2011,2178,-4.442514,57.691716,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,27,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-20,2011,2182,-2.718625,51.441637,fpwktinv,GBR,PRESENT,70.7,BRERC,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-06,2011,2183,47.414938,42.88912,cdround,RUS,PRESENT,122,iNaturalist,https://www.inaturalist.org/observations/65111339,HUMAN_OBSERVATION,5,6,WGS84,iNaturalist research-grade observations,65111339,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-01,2011,2184,-6.864276,41.307157,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,1,WGS84,EDP Baixo Sabor: Construction and Reservoir Filling Phases - Vascular Flora and Habitats: species from prioritary habitats/communities - [2010-2014],62279,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-01,2011,2185,-6.69222,41.440241,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,1,WGS84,EDP Baixo Sabor: Construction and Reservoir Filling Phases - Vascular Flora and Habitats: species from prioritary habitats/communities - [2010-2014],138599,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-01,2011,2187,-6.874141,41.294616,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,1,WGS84,EDP Baixo Sabor: Construction and Reservoir Filling Phases - Vascular Flora and Habitats: species from prioritary habitats/communities - [2010-2014],155879,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-01,2011,2189,-6.725486,41.436214,"cdround,colmano,inmano",PRT,PRESENT,5,EDP,NA,HUMAN_OBSERVATION,5,1,WGS84,EDP Baixo Sabor: Construction and Reservoir Filling Phases - Vascular Flora and Habitats: species from prioritary habitats/communities - [2010-2014],36359,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-01,2011,2191,-3.696804,50.791712,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,1,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-24,2011,2192,-0.239598,51.664427,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-12,2011,2194,-3.820506,50.322169,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,12,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-02,2011,2197,-2.009212,54.417942,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,2,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-17,2011,2198,-3.074551,50.880041,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,17,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-22,2011,2199,-3.228348,50.917642,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,22,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-15,2011,2200,-1.720934,51.424178,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,15,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-01,2011,2203,-3.740536,50.440316,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,1,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-15,2011,2206,-3.652992,50.756368,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,15,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-03,2011,2207,-2.335228,51.348949,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,3,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-24,2011,2209,-3.221248,50.86376,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,24,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-25,2011,2210,-1.173295,51.763724,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,25,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-04,2011,2213,-3.91842,50.3116,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,4,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-20,2011,2216,-3.891061,50.330036,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,20,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-23,2011,2217,-3.683915,50.827872,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,5,23,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-05-31,2011,2218,-3.582536,50.621995,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,5,31,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-07,2011,2219,13.477532,59.37543,gass84,SWE,PRESENT,10,ArtDatabanken,NA,HUMAN_OBSERVATION,6,7,WGS84,NA,27384075,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-21,2011,2221,-5.32,39.47,,ESP,PRESENT,550,CICYTEX,NA,PRESERVED_SPECIMEN,6,21,WGS84,Herbario HSS,51130,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-07,2011,2222,4.60515,51.21477,,BEL,PRESENT,700,INBO,http://Waarnemingen.be,HUMAN_OBSERVATION,6,7,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),4451856,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-16,2011,2223,19.59889,42.90056,"colmano,inmafu",MNE,PRESENT,500,GZU,NA,PRESERVED_SPECIMEN,6,16,WGS84,NA,285119,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-12,2011,2224,19.09472,42.24361,"colmano,inmafu",MNE,PRESENT,100,GZU,NA,PRESERVED_SPECIMEN,6,12,WGS84,NA,288452,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-03,2011,2225,1.06552,45.26624,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,50,CardObs - UMS PatriNat,NA,HUMAN_OBSERVATION,6,3,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-09,2011,2226,9.2127,42.34824,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,6,9,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-07,2011,2227,2.40108,43.77407,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,6,7,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-08,2011,2228,8.81126,41.79726,"gass84,colmano,inmano,fpwktinv",FRA,PRESENT,500,IGN,NA,HUMAN_OBSERVATION,6,8,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-07,2011,2229,-3.584365,57.577352,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,6,7,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-05,2011,2230,-1.762391,53.914908,fpwktinv,GBR,PRESENT,7.1,BSBI,NA,HUMAN_OBSERVATION,6,5,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-30,2011,2231,-1.638692,50.999983,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,6,30,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-17,2011,2232,-1.652287,50.992381,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,17,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-01,2011,2234,-3.757915,50.90772,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,1,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-27,2011,2235,-0.330921,51.972383,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,6,27,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-28,2011,2237,-3.232058,50.923448,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,28,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-26,2011,2238,-3.331111,50.904375,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,26,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-03,2011,2239,-3.428706,50.84027,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,3,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-02,2011,2241,-3.17403,50.879083,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,2,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-14,2011,2243,-3.231109,50.887487,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,6,14,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-14,2011,2244,-3.234223,50.870818,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,6,14,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-15,2011,2247,-2.582489,51.315159,fpwktinv,GBR,PRESENT,707.1,BRERC,NA,HUMAN_OBSERVATION,6,15,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-01,2011,2249,-1.123901,54.019311,fpwktinv,GBR,PRESENT,707.1,YWT,NA,HUMAN_OBSERVATION,6,1,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-06-23,2011,2250,-2.330794,54.165846,fpwktinv,GBR,PRESENT,707.1,YWT,NA,HUMAN_OBSERVATION,6,23,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-04,2011,2251,17.613367,58.95203,gass84,SWE,PRESENT,250,ArtDatabanken,NA,HUMAN_OBSERVATION,7,4,WGS84,NA,27667061,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-23,2011,2254,15.198237,56.258446,"cdround,gass84",SWE,PRESENT,25,ArtDatabanken,NA,HUMAN_OBSERVATION,7,23,WGS84,NA,27860476,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-28,2011,2255,15.741772,57.940959,"cdround,gass84",SWE,PRESENT,5,ArtDatabanken,NA,HUMAN_OBSERVATION,7,28,WGS84,NA,27889375,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-20,2011,2257,5.17775,51.22122,refuriiv,BEL,PRESENT,700,INBO,NA,HUMAN_OBSERVATION,7,20,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),3896797,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-06,2011,2258,-2.658948405,42.81833237,"cdrep,cdround,colmano,inmano",ESP,PRESENT,3,OLA,NA,PRESERVED_SPECIMEN,7,6,WGS84,Banco de Germoplasma del Jard�n Bot�nico de Olarizu (Vitoria-Gasteiz),071/2011,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-28,2011,2259,5.19608,62.101978,"cdround,gass84",NOR,PRESENT,25,nbf,NA,HUMAN_OBSERVATION,7,28,WGS84,NA,11920859,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-01,2011,2261,-3.336119,55.875396,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,1,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-21,2011,2262,-2.348715,51.425141,fpwktinv,GBR,PRESENT,0.7,BRERC,NA,HUMAN_OBSERVATION,7,21,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-25,2011,2265,-1.767414,51.095141,fpwktinv,GBR,PRESENT,0.7,BSBI,NA,HUMAN_OBSERVATION,7,25,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-27,2011,2266,-3.130309,50.83455,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,27,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-18,2011,2267,-1.825652,54.278966,cdround,GBR,PRESENT,372,BSBI,NA,HUMAN_OBSERVATION,7,18,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-30,2011,2269,-2.009169,54.229212,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,30,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-01,2011,2270,-0.996372,51.671983,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,NA,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-09,2011,2272,-3.339402,50.69744,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,9,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-31,2011,2273,-2.177364,54.103257,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,31,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-07-06,2011,2274,-3.216194,50.860665,fpwktinv,GBR,PRESENT,707.1,BSBI,NA,HUMAN_OBSERVATION,7,6,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-08-17,2011,2277,15.188068,56.239246,"cdround,gass84",SWE,PRESENT,100,L�nsstyrelsen Blekinge,NA,HUMAN_OBSERVATION,8,17,WGS84,NA,28133623,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-08-18,2011,2278,15.188436,56.222634,"cdround,gass84",SWE,PRESENT,100,L�nsstyrelsen Blekinge,NA,HUMAN_OBSERVATION,8,18,WGS84,NA,28133625,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-08-17,2011,2279,15.185598,56.233874,gass84,SWE,PRESENT,100,L�nsstyrelsen Blekinge,NA,HUMAN_OBSERVATION,8,17,WGS84,NA,28133624,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-08-08,2011,2281,15.66793,58.206597,gass84,SWE,PRESENT,100,ArtDatabanken,NA,HUMAN_OBSERVATION,8,8,WGS84,NA,29019060,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-08-14,2011,2282,15.249082,58.601834,"cdround,gass84",SWE,PRESENT,100,ArtDatabanken,NA,HUMAN_OBSERVATION,8,14,WGS84,NA,33975011,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
Geranium lucidum,2011-08-05,2011,2284,-2.187649,55.851508,fpwktinv,GBR,PRESENT,70.7,BSBI,NA,HUMAN_OBSERVATION,8,5,WGS84,NA,NA,GBIF Geranium points,C:\Users\Delia Anderson\Desktop\Geranium map materials\Shapefiles\GBIF Geranium points.shp|layername=GBIF Geranium points
